gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
BAZ2B	0.0209441964895882	-0.289112574612422	0.114	0.312	1	20	0.667335264740566	0.888870697568606	1.21097517818771	2.01984093609181	2.69416108894154	1.40435179270134	0.628392742505356	176	15	0.761348533431524	0.963274332996708	1.15937632859647	1.58045066272135	3.16880465833313	1.33402891721439	0.603229451356613	48	cluster.tp03
BCL2	8.36681628767156e-05	0.400020369969086	0.636	0.417	1	112	0.501560482110828	1.12565970227687	1.5301643519817	1.97159908871626	3.06328606825107	1.5635932362497	0.579578691220897	176	20	0.646627164925052	0.887113789333299	1.15761511847965	1.56617408294193	2.11360385508445	1.22859946769968	0.432665956826521	48	cluster.tp03
BIRC3	0.000396896438874048	0.340632643507069	0.744	0.688	1	131	0.774160395669338	1.59959229051155	2.02708950432037	2.55057841155986	4.40894787885031	2.07732840111265	0.63878209201742	176	33	0.632619081311251	1.02633938144011	1.33622550851043	1.90297409306824	2.61786873595803	1.47013232182281	0.588523114800238	48	cluster.tp03
BORCS5	0.0220476457150795	-0.265113559929885	0.21	0.396	1	37	0.558567805206078	0.92997600618871	1.26285387147733	1.64943445425437	2.2886200680401	1.30994790592138	0.456928532240924	176	19	0.632619081311251	1.2073327100804	1.34058345455238	1.51614995455848	2.08378489200487	1.345696078227	0.344315079855737	48	cluster.tp03
CAMK2D	0.000823294671491713	-0.350774304031224	0.381	0.729	1	67	0.774160395669338	1.00992312637238	1.37345797636993	1.84496983060713	2.3947195147532	1.43442917466879	0.465026503119451	176	35	0.632619081311251	0.896551261835169	1.18855152688287	1.63818513748443	2.61375573973199	1.33248891962931	0.528475706165139	48	cluster.tp03
CARS2	0.0231512219914492	-0.254741118169195	0.108	0.271	1	19	0.501560482110828	0.894598364913274	0.962357643740535	1.15835847541115	1.99349606324269	1.06339195842098	0.376703929043361	176	13	0.646627164925052	0.879890694791891	1.03235299806691	1.39818618843915	2.47464142768908	1.21879235940834	0.540205184551527	48	cluster.tp03
CCDC18-AS1	0.010600483200636	-0.303355973354517	0.188	0.417	1	33	0.774160395669338	0.962357643740535	1.29349425595402	1.53507218954632	2.83925737038806	1.33455124807338	0.47676005580785	176	20	0.879890694791891	1.00787896856294	1.17639473846124	1.36720584847479	2.61375573973199	1.30271115837695	0.459990465403172	48	cluster.tp03
CCNL1	8.49970933953642e-06	-0.342517057989756	0.727	0.958	0.311097861536373	128	0.726322593340341	1.30640781093751	1.72006810289415	2.16796962225539	3.45305060764902	1.771336334539	0.632381639628821	176	46	0.646627164925052	1.65477614282002	1.83990005169602	2.17175084161703	3.814009999584	1.98408873070442	0.647826672571869	48	cluster.tp03
CCNT2	0.00977057182327816	-0.29301328370884	0.153	0.375	1	27	0.501560482110828	0.859040474496679	1.01554707648302	1.38004562860257	2.64175437844846	1.2112233044887	0.498811461198995	176	18	0.632619081311251	0.805962496114394	1.09410025588237	1.62924857899404	1.92071077082071	1.20760976530551	0.439724465396155	48	cluster.tp03
CD200	0.0160209839588442	-0.257102183138446	0.074	0.25	1	13	0.735820037823613	0.881047961927552	1.15392397991489	1.56250123311979	1.75205563971062	1.21565607258367	0.375908771079163	176	12	0.632619081311251	0.999561945274644	1.0642382800527	1.47950319494087	1.95778933842382	1.20954010773108	0.419645627641416	48	cluster.tp03
CD40	0.00119836501645757	0.309826661812774	0.409	0.229	1	72	0.501560482110828	0.972626761619245	1.30902827250444	1.62170866339807	2.77282312837292	1.37042450478189	0.469532224169586	176	11	0.738777191288298	0.965561331937005	1.03609193168678	1.39031521866824	1.48944997481487	1.1302653496654	0.269065400115984	48	cluster.tp03
CLK1	0.00237295102621166	-0.340295313281281	0.517	0.75	1	91	0.501560482110828	1.0975894017569	1.40697028361965	1.84740453229952	2.98686958629615	1.50696979622055	0.533249338110646	176	36	0.688480075122052	1.15806489519361	1.49772567575835	2.0762640185283	3.70967760165162	1.66994608581862	0.685975851087661	48	cluster.tp03
CLK3	0.00182736391127638	-0.329127109322033	0.057	0.292	1	10	0.667335264740566	0.876029118427685	0.971021252851714	1.23822334592425	1.47615728415992	1.03455136855422	0.248443633434954	176	14	0.632619081311251	0.798899009077392	1.10309054463816	1.39818618843915	1.99130826597491	1.13176210917468	0.383032147446106	48	cluster.tp03
COL19A1	0.0101008082458899	0.250232175163249	0.364	0.271	1	64	0.501560482110828	1.0113730563174	1.40146829371873	1.75034551323852	3.13822436419072	1.43499842181641	0.540805465724499	176	13	0.646627164925052	0.786260178832936	0.924620958008098	1.01706569034547	1.99130826597491	1.0319447818613	0.383657768800744	48	cluster.tp03
DDX3Y	3.5240472382451e-05	-0.468363090136127	0.364	0.75	1	64	0.501560482110828	1.11623867727596	1.47354374203348	1.7504058058962	2.87799118332661	1.48444706111242	0.504189918054247	176	36	0.632619081311251	1.02143667196616	1.39103811368615	1.96299126483234	3.16880465833313	1.50716206126029	0.589234241177674	48	cluster.tp03
DENND4A	0.000987250566451259	0.338668884635814	0.455	0.271	1	80	0.558567805206078	1.04428869599297	1.33639666238462	1.83028595758451	3.47655103233087	1.50967099898938	0.617980449069	176	13	0.876438210702155	1.01706569034547	1.2166504768675	1.38244424889734	1.65546109680231	1.23104679096078	0.238304533177126	48	cluster.tp03
DNAJB9	3.52249876756746e-06	-0.527488134590017	0.131	0.562	0.128926977391737	23	0.735820037823613	0.906696795172337	1.07213099047674	1.33538001934107	2.05803927498675	1.16735854249558	0.351117121768991	176	27	0.646627164925052	0.922611638008349	1.05110526073364	1.48183218560351	1.99130826597491	1.17566087965922	0.375025986115286	48	cluster.tp03
DUSP1	7.92889599780137e-06	-0.382459098691047	0.716	0.917	0.290205522415528	126	0.558567805206078	1.48388822135004	1.8893206074214	2.23195697595999	3.48462708663064	1.8812732892642	0.593749848301431	176	44	0.913211828878447	1.72179468750997	2.32049359852491	2.76471972054281	3.44591761478866	2.24642836532403	0.668888579530307	48	cluster.tp03
ECHDC1	0.00175430553551815	-0.341088172235775	0.091	0.375	1	16	0.864418901167315	1.06222406777048	1.28266481991289	1.56173363552392	2.16858883633388	1.34278200246322	0.361706423453576	176	18	0.632619081311251	0.786260178832936	1.03422246487684	1.37522235501567	1.95948932328818	1.12357478297161	0.386289360193076	48	cluster.tp03
EIF1AY	0.0070538244978525	-0.292881198950593	0.193	0.438	1	34	0.778086323264367	0.92997600618871	1.12764740361989	1.52458668064213	2.14028678255424	1.24669814835348	0.390751118687855	176	21	0.737352388961105	0.924620958008098	1.14508360529694	1.29426269940212	2.08378489200487	1.18887558302274	0.356550910998229	48	cluster.tp03
EIF4B	0.0115283354315126	-0.250238955441594	0.483	0.729	1	85	0.735820037823613	1.15258828986991	1.45767944698385	1.83424236669401	2.54106414712091	1.50228829304279	0.435902280753295	176	35	0.688480075122052	1.03963720770778	1.36427985160532	1.87466198039	2.40336774176403	1.44323758174952	0.479601999971678	48	cluster.tp03
EIF4E	0.0202800229289596	-0.26033855722181	0.102	0.292	1	18	0.667335264740566	1.06760205192555	1.3100103351535	1.52458668064213	2.43554962357565	1.35006326006348	0.478290490558444	176	14	0.688480075122052	0.876438210702155	1.21256485118833	1.50793908316206	1.99130826597491	1.24505146308819	0.420098069886687	48	cluster.tp03
ELOVL5	0.008989826543573	0.262889331390762	0.455	0.354	1	80	0.558567805206078	1.01465033493889	1.40146829371873	1.80177299194156	2.77282312837292	1.44377570776438	0.471219603769218	176	17	0.646627164925052	0.765323452093677	0.937945121309537	1.15810150344773	2.58777328339773	1.0739488093807	0.471673469100807	48	cluster.tp03
EMP3	2.24349379106606e-06	0.483176445312703	0.67	0.542	0.0821141162468088	118	0.733899848587053	1.63653939971336	2.17296800771338	2.51059203726549	3.95072672462231	2.08939219099896	0.644377549403718	176	26	0.646627164925052	0.999648984881863	1.19469753158084	1.60196005252185	2.3325376593182	1.32473453822248	0.463055393086754	48	cluster.tp03
ETS1	0.000519958361156786	-0.302045652195714	0.523	0.833	1	92	0.558567805206078	1.22109966286389	1.5641904241416	1.83028595758451	2.5521227959038	1.56595579662977	0.474149242156768	176	40	0.761348533431524	1.20519239830914	1.49191798009427	1.82677468913673	2.38327688600137	1.49051579011324	0.425543948078116	48	cluster.tp03
FAM107B	0.0100678183756681	0.275747125527622	0.585	0.458	1	103	0.501560482110828	1.36645803934272	1.5994334620047	1.89618456441342	3.1908887471932	1.61992548288648	0.501972206260822	176	22	0.737352388961105	0.805962496114394	1.20920241937222	1.76091002128238	2.40336774176403	1.32897164565735	0.545728087915529	48	cluster.tp03
FAM98B	0.00959828049049544	-0.253594077359024	0.131	0.396	1	23	0.667335264740566	0.928101880592182	1.1892661492317	1.76382528159381	2.18487601909947	1.33132146109104	0.503315517287906	176	19	0.632619081311251	0.775726755103434	1.01052034586541	1.18300735285349	1.53165274644865	1.00948327966358	0.287404120885895	48	cluster.tp03
FCRL1	0.000810217675253739	-0.298925358855977	0.614	0.896	1	108	0.787433305890953	1.1532561348924	1.50860282089823	1.86819525594384	2.96262129824963	1.55433563855334	0.485950967469379	176	43	0.761348533431524	1.15204233108629	1.40685387235664	1.98149531619099	3.52047050668094	1.56682606627646	0.644257658350928	48	cluster.tp03
FOS	1.70272593533039e-15	-0.933344039988401	0.381	0.938	6.23214719590277e-11	67	0.799639939250737	1.24102692631051	1.66756079844358	2.02938583126051	3.24378468224852	1.71550454632855	0.570605984466205	176	45	0.999648984881863	1.81376069513352	2.21921239714788	2.81680118902279	3.91605161703575	2.30063680573081	0.752494326788119	48	cluster.tp03
FOSB	0.0121670074368521	-0.344863000537831	0.199	0.458	1	35	0.733899848587053	0.996912282403886	1.44839279434473	2.07141889628241	2.87799118332661	1.56230846221981	0.638651384031226	176	22	0.632619081311251	0.9206023180086	1.38603288655118	1.99240137735663	3.70967760165162	1.45006137744291	0.734391237782066	48	cluster.tp03
GNG2	0.0115445529881896	-0.286237050727301	0.188	0.438	1	33	0.501560482110828	0.930254799141195	1.26103848076862	1.58988818055765	2.83925737038806	1.33435962171409	0.520871335085566	176	21	0.632619081311251	0.9206023180086	1.15900105687564	1.37928550926421	2.15094959722266	1.19898049873155	0.45019559480518	48	cluster.tp03
GNLY	7.48271274053621e-07	0.385864002696319	0.239	0.021	0.0273874769016366	42	0.667335264740566	1.00368226473227	1.35122788871207	1.85988428510494	3.02508891385124	1.47381795619034	0.562146814430534	176	1	1.65546109680231	1.65546109680231	1.65546109680231	1.65546109680231	1.65546109680231	1.65546109680231	NA	48	cluster.tp03
HBS1L	0.0156403767556156	-0.296672129140542	0.091	0.25	1	16	0.735820037823613	0.836889902377134	1.06888326939031	1.28672718410301	1.59738766355958	1.08896860089247	0.280461935219288	176	12	0.688480075122052	0.859750663542996	1.23365569328471	1.95600951839781	2.39426682179279	1.39962706459726	0.586817295964057	48	cluster.tp03
HIST1H1D	1.53583119538193e-05	-0.528860153510883	0.136	0.521	0.562129575821742	24	0.726322593340341	0.838393955861757	0.965247570091044	1.38101183994048	2.17271569192232	1.14932017186189	0.421820519837019	176	25	0.651865521586641	1.01052034586541	1.15937632859647	1.50793908316206	2.2446799391557	1.28430833788644	0.426195100075575	48	cluster.tp03
HIST1H1E	9.63037572405689e-07	-0.572802692411032	0.284	0.708	0.0352481381876206	50	0.558567805206078	0.950810278219195	1.21105314487872	1.53193700851449	2.49786925258688	1.27772497158466	0.425089308364182	176	34	0.688480075122052	0.999648984881863	1.49281718364656	1.86715463463912	2.40336774176403	1.45034184296151	0.49482152475995	48	cluster.tp03
HIST1H4C	0.000124263362672559	-0.387306112453954	0.415	0.729	1	73	0.778086323264367	1.15258828986991	1.44752148189061	1.67610125636076	2.4953474301024	1.44074930697924	0.391718527429834	176	35	0.688480075122052	1.22909930935127	1.45440072228004	1.75923029071252	2.26947089584796	1.49425030287622	0.378406229717133	48	cluster.tp03
HLA-DRB5	0.00273739922921563	-0.479938145941655	0.227	0.479	1	40	0.667335264740566	1.44340612771868	2.20166860121677	2.60184298902999	3.77940323333936	2.05350421870243	0.712982267063574	176	23	0.98860354468388	1.69940369054388	2.26947089584796	2.70597774538238	3.44930517492928	2.1821019297317	0.664497551371905	48	cluster.tp03
HMGB2	0.00704657172312626	0.274006268152842	0.585	0.479	1	103	0.76189632422873	1.27710414069944	1.66373482153261	1.91506680660345	3.18791340439797	1.6376064306279	0.471539397150349	176	23	0.646627164925052	0.903774356376577	1.37928550926421	1.66020547389645	1.92071077082071	1.29310398459481	0.424431731905179	48	cluster.tp03
HTATSF1	0.0067391136411206	-0.295912997246117	0.068	0.271	1	12	0.787433305890953	0.912066182093841	0.999397603830994	1.36960291255337	1.59660249476654	1.10984076652206	0.274380244049002	176	13	0.646627164925052	0.78613005811319	1.01706569034547	1.53165274644865	2.21921239714788	1.18360609363126	0.472072387759509	48	cluster.tp03
HUWE1	0.00875188905545043	-0.288478981072304	0.193	0.417	1	34	0.667335264740566	0.858813783227584	1.0975894017569	1.45767944698385	1.86080059627647	1.18257298658749	0.357967891330821	176	20	0.646627164925052	0.878340427372238	1.20829592191047	1.44521432704456	1.99130826597491	1.20089218541512	0.38588748708505	48	cluster.tp03
IFI16	0.00703251958655653	-0.304488003503685	0.341	0.583	1	60	0.558567805206078	0.940846167924761	1.38431723016654	1.63493276366108	2.55157735805506	1.40185053898853	0.444787663706812	176	28	0.805962496114394	1.03422246487684	1.25759689990608	1.74466532600039	2.61786873595803	1.41459735549923	0.446466271705648	48	cluster.tp03
IGBP1	0.00921948511253108	-0.286808295385184	0.205	0.438	1	36	0.726322593340341	0.954326531767864	1.17051931230318	1.4562276480073	2.01742049224816	1.22091370743625	0.354045601317569	176	21	0.632619081311251	0.9206023180086	1.15900105687564	1.4132898654619	2.11360385508445	1.19907765925366	0.400264185314874	48	cluster.tp03
IGKC	0.0423873671784593	0.259201894822594	0.801	0.646	1	141	0.501560482110828	2.5521227959038	3.99700943282715	4.53919233232733	5.37003520411083	3.50673376744835	1.30821453533849	176	31	0.782956176950796	2.56953902644996	3.68319714363675	4.31012360499187	5.14761017068759	3.38000640821671	1.14356624645784	48	cluster.tp03
ITM2C	0.0179564889485955	-0.252768478021408	0.068	0.271	1	12	0.848365951276462	1.10837350407556	1.47490799234111	1.90115002940892	2.17271569192232	1.49076845742408	0.459311321711602	176	13	0.651865521586641	0.786260178832936	0.957781845667085	1.33622550851043	2.08378489200487	1.15420972627717	0.441401644884725	48	cluster.tp03
JCHAIN	4.66096033444753e-05	0.38486163851408	0.375	0.208	1	66	0.501560482110828	1.05025875096239	1.51168957636546	1.92021370570036	2.91792840359179	1.54354007793485	0.585467424429734	176	10	0.632619081311251	0.761348533431524	0.978715415274474	1.29426269940212	1.40685387235664	1.00391482523226	0.281175909218679	48	cluster.tp03
KDM4B	0.0155600411863101	-0.292826025383953	0.295	0.521	1	52	0.735820037823613	0.967806794573747	1.31335009393524	1.8779321988681	2.5074797135716	1.44776774927292	0.535240230023694	176	25	0.782956176950796	1.14508360529694	1.22093110041003	1.73416197744472	2.85647963155767	1.43817003079144	0.514926924814195	48	cluster.tp03
KIAA0040	0.0138964737433774	-0.253867182622596	0.097	0.271	1	17	0.726322593340341	0.833372874010891	0.881047961927552	1.14727961026015	2.31821325043082	1.08042795748474	0.411519980236007	176	13	0.737352388961105	0.932772017348123	1.1956607434109	1.39669634616418	1.76678580469278	1.16986075552721	0.332763309384873	48	cluster.tp03
KMT2C	0.0216816242405995	-0.276253232367687	0.335	0.562	1	59	0.667335264740566	0.943149558396016	1.31312148843433	1.8117417295534	2.65702427240858	1.42560893113018	0.546486548990634	176	27	0.651865521586641	0.971646181606766	1.29407049133214	1.70722461302664	2.99570060744148	1.40410306230783	0.600232181382678	48	cluster.tp03
MANBA	0.0039418042885917	-0.340491034720599	0.17	0.458	1	30	0.667335264740566	1.13153083734248	1.32032196045317	1.75244973605793	2.87799118332661	1.45295470542517	0.53371332960403	176	22	0.651865521586641	0.924620958008098	1.19426205806873	1.62924857899404	2.15094959722266	1.26496348823084	0.455128479907266	48	cluster.tp03
MAP3K1	0.000911479779515855	-0.35163926265038	0.318	0.667	1	56	0.501560482110828	1.00544065044202	1.2954007261478	1.76207440923293	2.44415223437414	1.40499698744178	0.469743363810753	176	32	0.646627164925052	0.842926595453143	1.19813428758407	1.58045066272135	2.15094959722266	1.26966415533209	0.459204233880282	48	cluster.tp03
MAP3K2	0.00660014381871059	-0.283210550224074	0.33	0.625	1	58	0.726322593340341	0.96627414888355	1.24201891267635	1.83027514130867	2.38795483309312	1.37685580917267	0.464401375914665	176	30	0.646627164925052	0.913211828878447	1.10411699712261	1.4132898654619	2.21921239714788	1.23048312508131	0.431706811643509	48	cluster.tp03
MAP3K8	0.0184143751257185	-0.284627365540313	0.42	0.604	1	74	0.501560482110828	1.01644640150919	1.45945462618875	1.86080059627647	3.14213735532804	1.4865022172965	0.533953810505365	176	29	0.646627164925052	1.18855152688287	1.65546109680231	1.96226986509366	3.04072087450608	1.62109805360548	0.59594510777536	48	cluster.tp03
MARCH8	0.0017853089738103	-0.309529577695738	0.119	0.396	1	21	0.726322593340341	0.92997600618871	1.15258828986991	1.40697028361965	1.66756079844358	1.1735777980015	0.300084895922812	176	19	0.651865521586641	0.84661794647605	1.01610895224401	1.22084684852844	1.53165274644865	1.04296970734049	0.263716830384166	48	cluster.tp03
MATR3.1	0.0133820507002996	-0.279116183743217	0.108	0.312	1	19	0.733899848587053	0.918588073430453	1.01375359339477	1.40194645351611	2.10216979275739	1.20599087234957	0.416968922720481	176	15	0.632619081311251	0.838646530412752	0.999648984881863	1.33474252720889	2.21921239714788	1.18858613032937	0.504360443172198	48	cluster.tp03
MED17	0.00664191293675184	-0.326892909562214	0.227	0.479	1	40	0.558567805206078	0.872733431547434	1.1066111171745	1.61313338453177	2.2029337810686	1.25593852982903	0.446573093109967	176	23	0.632619081311251	0.88187217089074	1.1956607434109	1.50131115635869	3.04072087450608	1.27792654642896	0.558794034595521	48	cluster.tp03
MEF2A	0.00403996972216589	-0.31951940461115	0.295	0.583	1	52	0.726322593340341	1.04382631625505	1.29325428518573	1.590915799313	2.23956666872002	1.36020548613321	0.411257184929922	176	28	0.646627164925052	0.945276931507604	1.22607898963636	1.64235483789818	2.47464142768908	1.28472921819049	0.469516927901965	48	cluster.tp03
METAP2	0.0140212723927737	-0.294647729076113	0.273	0.5	1	48	0.726322593340341	0.954326531767864	1.20967373775618	1.58497686685727	2.55157735805506	1.32989627823072	0.469832181532539	176	24	0.632619081311251	0.796046277113792	1.27755504354677	1.76492553198794	2.39426682179279	1.34293346392193	0.544768812467801	48	cluster.tp03
MICOS10	0.00691428962050581	-0.273794964964934	0.216	0.458	1	38	0.558567805206078	0.84798416295918	0.992654307506604	1.40290913358634	2.41581360573095	1.14032887598132	0.429459566009737	176	22	0.688480075122052	0.786260178832936	1.10109177030221	1.33622550851043	1.66494985099059	1.10540635009202	0.293408094387719	48	cluster.tp03
MSH3	0.0091743699599338	-0.275266587433927	0.062	0.271	1	11	0.85818704994195	1.05530926808477	1.37246780408917	1.49589215007794	2.59062182185687	1.43981816046102	0.550560660386346	176	13	0.651865521586641	0.924620958008098	1.1956607434109	1.36427985160532	1.99240137735663	1.17830228875594	0.337846100568967	48	cluster.tp03
MT-ATP8	0.00622142500719347	-0.31468622824384	0.222	0.458	1	39	0.726322593340341	0.960983572258079	1.1237639698973	1.50801394368395	2.97077821408116	1.29582481095116	0.503610664847364	176	22	0.765323452093677	0.932772017348123	1.4230959606422	1.55215251752511	2.0690406251225	1.31099493196212	0.369748856671167	48	cluster.tp03
MT-ND4L	9.0911708894123e-05	-0.387424543514514	0.534	0.833	1	94	0.501560482110828	1.27183538387176	1.67599545459885	2.06012749750663	3.27703888997651	1.68709671942225	0.575828871995188	176	40	0.739062842592291	1.36528428841214	1.78444881144403	2.13988353018435	3.16880465833313	1.78403675927233	0.576976849316877	48	cluster.tp03
MTCH1	0.0265396302900306	-0.256111652977533	0.301	0.5	1	53	0.733899848587053	0.932865528005909	1.20868332732581	1.55156609912805	2.72780921292486	1.28318505979383	0.462531159449311	176	24	0.632619081311251	1.01047827137539	1.23365122781982	1.52685726854009	2.61492888427982	1.3114646348393	0.505601395460449	48	cluster.tp03
MTRNR2L12	7.74994963065463e-16	-0.539670797163511	0.75	0.979	2.8365590643159e-11	132	0.825795641795087	1.44693104706888	1.92867145979922	2.41466268493814	3.54505861270732	1.95822031238487	0.626388169253662	176	47	1.70054723365468	2.17740862071008	2.66818720706047	3.04363743280243	3.71073814993141	2.64362803832383	0.522513920329484	48	cluster.tp03
MYO5A	0.0109320464061694	-0.269401386691966	0.091	0.312	1	16	0.781925630247104	0.926078470179793	1.08017538428036	1.62563186358348	2.34677381447963	1.31757414046305	0.526697388591373	176	15	0.632619081311251	0.792579593955164	0.999648984881863	1.34586608145779	1.99130826597491	1.11897187989118	0.399611086486246	48	cluster.tp03
MYSM1	0.0374010472986132	-0.251099324623759	0.148	0.292	1	26	0.726322593340341	0.858813783227584	1.029758090608	1.55185924223159	2.20940565047722	1.24506336119686	0.470865186753119	176	14	0.737352388961105	0.957781845667085	1.37620767154775	1.73416197744472	2.15094959722266	1.40232345591772	0.463952474505156	48	cluster.tp03
MZB1	0.00144114865244562	-0.371470290897186	0.148	0.438	1	26	0.501560482110828	0.965568661275597	1.19429655358247	1.66373482153261	2.54397753801608	1.27679199044625	0.46497650782022	176	21	0.688480075122052	0.913211828878447	1.15810150344773	1.50958447027608	2.40336774176403	1.22898019645482	0.43460463098439	48	cluster.tp03
NCF1	0.00195811650593822	-0.273671414216578	0.648	0.854	1	114	0.558567805206078	1.17099159692395	1.62760472700051	1.99174532184638	2.92124591960853	1.64827818130549	0.568038197726008	176	41	0.688480075122052	1.37522235501567	1.78429860398032	2.12261371354504	3.16880465833313	1.75553902674492	0.548811972483986	48	cluster.tp03
NDUFB9	0.010701295031449	-0.290499504231923	0.261	0.458	1	46	0.726322593340341	0.865134960693862	1.0991579181147	1.52910001603342	2.27951397209273	1.19622671819698	0.361573118846286	176	22	0.739062842592291	0.937945121309537	1.38873584885168	1.53165274644865	2.0421170844929	1.32099212186205	0.388916107165472	48	cluster.tp03
NECAP2	0.00157226621166123	0.255999859017936	0.295	0.146	1	52	0.726322593340341	0.928101880592182	1.15060179508752	1.45303612066429	2.28187968364256	1.22545841529124	0.395968695410326	176	7	0.651865521586641	0.790927593014094	0.932772017348123	1.09215823826957	1.39818618843915	0.964142198563035	0.266885826471689	48	cluster.tp03
NELFCD	0.0217393955014045	-0.25314981101052	0.108	0.292	1	19	0.558567805206078	0.926471396857922	1.05231714506423	1.34181687430387	2.31986610512122	1.18766049876187	0.478641547298695	176	14	0.632619081311251	0.78613005811319	1.10411699712261	1.50793908316206	2.39426682179279	1.18152619698139	0.489122769812347	48	cluster.tp03
NEMF	0.0309504369085037	-0.253266264078344	0.267	0.479	1	47	0.501560482110828	0.93142076709731	1.34204334935775	1.59156819536405	2.35450259671688	1.31305683177681	0.448288356174751	176	23	0.651865521586641	0.786195118473063	1.15810150344773	1.62634987558989	2.58777328339773	1.27270584755103	0.553776233243414	48	cluster.tp03
NFATC2IP	0.00985848909072628	-0.31733292847317	0.17	0.396	1	30	0.501560482110828	1.00368226473227	1.35305469924059	1.63954489842766	2.31821325043082	1.34767228928699	0.486663894828455	176	19	0.805962496114394	0.967570651936754	1.18855152688287	1.56859383107805	2.40336774176403	1.34465145686381	0.502682837928583	48	cluster.tp03
NFATC3	0.00204840569117389	-0.338317428398687	0.131	0.396	1	23	0.746571705756589	0.856392426221888	1.03703127374678	1.31505412153046	2.23956666872002	1.16058306992159	0.40176924786896	176	19	0.632619081311251	0.792514533595291	1.23139538262589	1.36975110331049	2.15094959722266	1.15207861250325	0.38140006480725	48	cluster.tp03
NKG7	0.000509760205485891	0.265756795264331	0.165	0.042	1	29	0.84798416295918	0.962357643740535	1.48692787133448	1.79342808299749	3.80867448082412	1.57446320600598	0.764143843828521	176	2	1.01052034586541	1.01052034586541	1.14108549451196	1.27165064315852	1.27165064315852	1.14108549451196	0.184647003989214	48	cluster.tp03
NOP58	0.00717701627696311	-0.308473907682563	0.312	0.562	1	55	0.501560482110828	0.940016394716549	1.28152637812289	1.6002280638541	2.96262129824963	1.32825400416489	0.502446795809306	176	27	0.737352388961105	0.922611638008349	1.24637135522961	1.71568019859466	2.47464142768908	1.33765348612747	0.496105364203421	48	cluster.tp03
NOTCH2	0.011079683595142	-0.273184842196291	0.233	0.5	1	41	0.667335264740566	0.962357643740535	1.15258828986991	1.55185924223159	2.57143536583756	1.27002365395159	0.422943781509334	176	24	0.632619081311251	0.786195118473063	1.00444355320036	1.36938482149577	2.21921239714788	1.13201742072818	0.443753246523546	48	cluster.tp03
NR4A2	0.0563811924053644	-0.255869031320952	0.335	0.521	1	59	0.774160395669338	1.40738588265426	1.87927781395288	2.29125152861882	3.80353870745664	1.89905821207323	0.664794940030844	176	25	1.01706569034547	1.37522235501567	1.76091002128238	2.24823311190263	3.24260196091044	1.83208184044107	0.579993707138519	48	cluster.tp03
NUP153	0.0253911635871113	-0.258152955970012	0.182	0.375	1	32	0.774160395669338	0.919080740761529	1.12906838847063	1.5956250091074	2.14028678255424	1.27569442197364	0.429920366566452	176	18	0.688480075122052	0.924620958008098	1.13481025817971	1.55215251752511	2.39426682179279	1.26223932528415	0.460969702308726	48	cluster.tp03
OSBPL8	0.00157824398179032	-0.34508793106566	0.273	0.583	1	48	0.726322593340341	1.07914618722945	1.40482031176192	1.61869644308468	2.81384949195747	1.39272478939171	0.414450402461516	176	28	0.632619081311251	1.02423097515546	1.20829592191047	1.65273090999107	2.02290358593788	1.29035035881423	0.387552202372794	48	cluster.tp03
P2RX5	0.00565652409800612	-0.328013714865929	0.392	0.625	1	69	0.726322593340341	1.06404619052092	1.32193003285094	1.77135981873354	2.81384949195747	1.43219543972692	0.494471449522815	176	30	0.632619081311251	1.02633938144011	1.59865991021204	2.0421170844929	2.74105053300711	1.53617266046619	0.581660937067707	48	cluster.tp03
PAG1	0.0170639393196479	-0.252594880480721	0.062	0.229	1	11	0.667335264740566	0.813111578932096	1.08312234913239	1.29163520242894	2.16858883633388	1.12708682631102	0.422664416596769	176	11	0.646627164925052	0.946992934378285	1.04318248372878	1.38048809888475	2.40336774176403	1.20117830027573	0.479784169770603	48	cluster.tp03
PCM1	0.00228758238503637	-0.341271541486913	0.33	0.625	1	58	0.501560482110828	0.965568661275597	1.30673606790914	1.80352233381001	3.30746490399945	1.41206998827868	0.560051698682255	176	30	0.646627164925052	1.02633938144011	1.3088925978999	1.62924857899404	2.39426682179279	1.37024126610518	0.469701855343728	48	cluster.tp03
PER1	0.00227552360934387	0.288785990061394	0.335	0.229	1	59	0.558567805206078	1.09773541179271	1.50670782354505	1.84752148148524	2.65702427240858	1.50636368254674	0.508893623585307	176	11	0.688480075122052	0.775726755103434	0.879890694791891	1.19339486656151	1.54254367760407	1.01217917823605	0.32151186153436	48	cluster.tp03
PIM3	0.000454807764946125	0.366104114704034	0.523	0.354	1	92	0.667335264740566	1.03852522743964	1.52684334833778	1.98611580429153	3.03016034800541	1.58719759857171	0.612616527051023	176	17	0.737352388961105	0.876438210702155	1.03235299806691	1.39669634616418	2.28928389857283	1.18474192058172	0.430967099439323	48	cluster.tp03
